part,model,optimization,opt_arm_id,opt_is_reference,opt_input_size,opt_n_slices,opt_augmentation,tumor_context_mode,roi_only_background_value,AUC,DeLong_CI_lower,DeLong_CI_upper,AUC_with_DeLong_95CI,Jackknife_CI_lower,Jackknife_CI_upper,AUC_with_Jackknife_95CI,Jackknife_min_AUC,Jackknife_max_AUC,Bootstrap_CI_lower,Bootstrap_CI_upper,AUC_with_Bootstrap_95CI,Bootstrap_repeats,Brier_score,n_test_patients,OOF_threshold,OOF_accuracy,OOF_balanced_accuracy,OOF_sensitivity,OOF_specificity,OOF_F1_score,OOF_MCC,OOF_YOUDEN,OOF_threshold_source,INSAMPLE_threshold,INSAMPLE_accuracy,INSAMPLE_balanced_accuracy,INSAMPLE_sensitivity,INSAMPLE_specificity,INSAMPLE_F1_score,INSAMPLE_MCC,INSAMPLE_YOUDEN,INSAMPLE_threshold_source,toprisk_percent,toprisk_threshold,toprisk_accuracy,toprisk_balanced_accuracy,toprisk_sensitivity,toprisk_specificity,toprisk_F1_score,toprisk_MCC,toprisk_threshold_source,DeLong_CI_method,Jackknife_CI_method,Bootstrap_CI_method
4_cnn_finetuned,radimagenet_resnet10t|finetune_improved|thrfull,False,,False,224,1,BASIC,MIN_BBOX,,1.0,1.0,1.0,1.000 (1.000–1.000),1.0,1.0,1.000 (1.000–1.000),1.0,1.0,0.9999999999999999,1.0,1.000 (1.000–1.000),2000,0.18005592145422394,28,0.4738549739122391,1.0,1.0,1.0,1.0,1.0,1.0,,median repeat-wise development fine-tuned outer-OOF Youden threshold matched to final refit model family applied unchanged to holdout,,,,,,,,,,25.0,0.4706820249557495,0.9642857142857143,0.9772727272727273,1.0,0.9545454545454546,0.9230769230769231,0.9045340337332909,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
4_cnn_finetuned,radimagenet_resnet50|finetune_improved|thrfull,False,,False,224,1,BASIC,MIN_BBOX,,0.8257575757575757,0.6253184983439979,1.0,0.826 (0.625–1.000),0.6125941933868138,1.0,0.826 (0.613–1.000),0.7909090909090908,0.9090909090909092,0.5984848484848484,0.9848484848484849,0.826 (0.598–0.985),2000,0.1563395231395947,28,0.4507390111684799,0.7857142857142857,0.7424242424242424,0.6666666666666666,0.8181818181818182,0.5714285714285714,0.4403855060505443,,median repeat-wise development fine-tuned outer-OOF Youden threshold matched to final refit model family applied unchanged to holdout,,,,,,,,,,25.0,0.5086127519607544,0.8214285714285714,0.7651515151515151,0.6666666666666666,0.8636363636363636,0.6153846153846154,0.502518907629606,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
1_cnn_end2end,imagenet_resnet50|frozen|thrfull,False,,False,224,1,FLIPS,MIN_BBOX,,0.8181818181818181,0.6042340516623101,1.0,0.818 (0.604–1.000),0.5908424915411413,1.0,0.818 (0.591–1.000),0.7909090909090909,0.9090909090909091,0.5831439393939396,1.0,0.818 (0.583–1.000),2000,0.1669691543222392,28,0.5708341598510742,0.8571428571428571,0.7878787878787878,0.6666666666666666,0.9090909090909091,0.6666666666666666,0.5757575757575758,,development pooled OOF Youden threshold applied unchanged to holdout,,,,,,,,,,25.0,0.5545684695243835,0.8214285714285714,0.7651515151515151,0.6666666666666666,0.8636363636363636,0.6153846153846154,0.502518907629606,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
1_cnn_end2end,imagenet_resnet10t|frozen|thrfull,False,,False,224,1,FLIPS,MIN_BBOX,,0.8106060606060606,0.5722141309571986,1.0,0.811 (0.572–1.000),0.5555326686081081,1.0,0.811 (0.556–1.000),0.7727272727272727,0.9181818181818182,0.5454545454545454,0.9848484848484849,0.811 (0.545–0.985),2000,0.22212792000720985,28,0.5738958418369293,0.7142857142857143,0.7575757575757576,0.8333333333333334,0.6818181818181818,0.5555555555555556,0.4271410714851651,,development pooled OOF Youden threshold applied unchanged to holdout,,,,,,,,,,25.0,0.7274296879768372,0.8214285714285714,0.7651515151515151,0.6666666666666666,0.8636363636363636,0.6153846153846154,0.502518907629606,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
4_cnn_finetuned,imagenet_resnet18|finetune_improved|thrfull,False,,False,224,1,BASIC,MIN_BBOX,,0.7803030303030303,0.5218620707555081,1.0,0.780 (0.522–1.000),0.5038128273321612,1.0,0.780 (0.504–1.000),0.7363636363636363,0.8727272727272728,0.5,1.0,0.780 (0.500–1.000),2000,0.1761197437261485,28,0.4168996214866638,0.6428571428571429,0.6515151515151515,0.6666666666666666,0.6363636363636364,0.4444444444444444,0.251259453814803,,median repeat-wise development fine-tuned outer-OOF Youden threshold matched to final refit model family applied unchanged to holdout,,,,,,,,,,25.0,0.5971981287002563,0.8214285714285714,0.7651515151515151,0.6666666666666666,0.8636363636363636,0.6153846153846154,0.502518907629606,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
4_cnn_finetuned,radimagenet_densenet121|finetune_improved|thrfull,False,,False,224,1,BASIC,MIN_BBOX,,0.7803030303030303,0.49988533132599094,1.0,0.780 (0.500–1.000),0.4797140097862742,1.0,0.780 (0.480–1.000),0.7363636363636363,0.8727272727272728,0.48484848484848486,1.0,0.780 (0.485–1.000),2000,0.17658255295353373,28,0.4879400432109833,0.7857142857142857,0.7424242424242424,0.6666666666666666,0.8181818181818182,0.5714285714285714,0.4403855060505443,,median repeat-wise development fine-tuned outer-OOF Youden threshold matched to final refit model family applied unchanged to holdout,,,,,,,,,,25.0,0.6078497767448425,0.8214285714285714,0.7651515151515151,0.6666666666666666,0.8636363636363636,0.6153846153846154,0.502518907629606,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,radimagenet_inceptionv3__gray3__label_thrfull__efficient_ML|LOGREG,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.7803030303030302,0.5167933295926668,1.0,0.780 (0.517–1.000),0.4983310327002441,1.0,0.780 (0.498–1.000),0.7363636363636363,0.9000000000000001,0.49242424242424243,0.9774621212121202,0.780 (0.492–0.977),2000,0.23782193747910033,28,0.521679723136039,0.7142857142857143,0.7575757575757576,0.8333333333333334,0.6818181818181818,0.5555555555555556,0.4271410714851651,0.5151515151515151,development pooled OOF Youden threshold applied unchanged to holdout,0.5087640467989445,0.6428571428571429,0.7121212121212122,0.8333333333333334,0.5909090909090909,0.5,0.3481553119113957,0.4242424242424243,full-development in-sample Youden threshold applied to holdout,25.0,0.623118569198639,0.8214285714285714,0.7651515151515151,0.6666666666666666,0.8636363636363636,0.6153846153846154,0.502518907629606,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
4_cnn_finetuned,imagenet_resnet50|finetune_improved|thrfull,False,,False,224,1,BASIC,MIN_BBOX,,0.7651515151515151,0.4717223932667881,1.0,0.765 (0.472–1.000),0.45065628138124414,1.0,0.765 (0.451–1.000),0.7181818181818181,0.9,0.44696969696969696,1.0,0.765 (0.447–1.000),2000,0.1530874169024139,28,0.446233332157135,0.8214285714285714,0.7651515151515151,0.6666666666666666,0.8636363636363636,0.6153846153846154,0.502518907629606,,median repeat-wise development fine-tuned outer-OOF Youden threshold matched to final refit model family applied unchanged to holdout,,,,,,,,,,25.0,0.5486104488372803,0.8214285714285714,0.7651515151515151,0.6666666666666666,0.8636363636363636,0.6153846153846154,0.502518907629606,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,imagenet_resnet18__gray3__label_thrfull__efficient_ML|LOGREG,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.7575757575757576,0.5421024277362272,0.9730490874152877,0.758 (0.542–0.973),0.5300349866501403,0.9851165285013749,0.758 (0.530–0.985),0.7181818181818181,0.8272727272727272,0.5303030303030303,0.9393939393939393,0.758 (0.530–0.939),2000,0.20246847867932938,28,0.4912439047761882,0.75,0.7196969696969697,0.6666666666666666,0.7727272727272727,0.5333333333333333,0.38604948085158797,0.43939393939393945,development pooled OOF Youden threshold applied unchanged to holdout,0.5934129940441044,0.75,0.6590909090909092,0.5,0.8181818181818182,0.46153846153846156,0.30151134457776363,0.31818181818181834,full-development in-sample Youden threshold applied to holdout,25.0,0.6962000719444118,0.75,0.6590909090909092,0.5,0.8181818181818182,0.46153846153846156,0.30151134457776363,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
4_cnn_finetuned,imagenet_resnet10t|finetune_improved|thrfull,False,,False,224,1,BASIC,MIN_BBOX,,0.75,0.45062037483232587,1.0,0.750 (0.451–1.000),0.42887904531720433,1.0,0.750 (0.429–1.000),0.7,0.8818181818181818,0.43181818181818177,0.9924242424242424,0.750 (0.432–0.992),2000,0.17261186841062792,28,0.5693458020687103,0.8214285714285714,0.7651515151515151,0.6666666666666666,0.8636363636363636,0.6153846153846154,0.502518907629606,,median repeat-wise development fine-tuned outer-OOF Youden threshold matched to final refit model family applied unchanged to holdout,,,,,,,,,,25.0,0.6093958616256714,0.8214285714285714,0.7651515151515151,0.6666666666666666,0.8636363636363636,0.6153846153846154,0.502518907629606,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,imagenet_resnet18__gray3__label_thrfull__efficient_ML|NAIVE_BAYES,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.7424242424242424,0.558653426950926,0.9261950578975591,0.742 (0.559–0.926),0.5538303917957239,0.931018093052761,0.742 (0.554–0.931),0.7090909090909091,0.7777777777777779,0.5454545454545454,0.9090909090909091,0.742 (0.545–0.909),2000,0.23135620527684728,28,0.10354708982656001,0.5357142857142857,0.7045454545454546,1.0,0.4090909090909091,0.48,0.35942537872389224,0.40909090909090917,development pooled OOF Youden threshold applied unchanged to holdout,0.8155340702472933,0.7142857142857143,0.5151515151515151,0.16666666666666666,0.8636363636363636,0.2,0.035533452725935076,0.030303030303030276,full-development in-sample Youden threshold applied to holdout,25.0,0.7603309309037168,0.6785714285714286,0.553030303030303,0.3333333333333333,0.7727272727272727,0.3076923076923077,0.10050378152592121,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
1_cnn_end2end,imagenet_densenet121|frozen|thrfull,False,,False,224,1,FLIPS,MIN_BBOX,,0.7348484848484848,0.46602183155842075,1.0,0.735 (0.466–1.000),0.4479865893662187,1.0,0.735 (0.448–1.000),0.6909090909090909,0.8454545454545455,0.446969696969697,0.9696969696969696,0.735 (0.447–0.970),2000,0.18724078196787014,28,0.5359959453344345,0.7857142857142857,0.7424242424242424,0.6666666666666666,0.8181818181818182,0.5714285714285714,0.4403855060505443,,development pooled OOF Youden threshold applied unchanged to holdout,,,,,,,,,,25.0,0.5410611629486084,0.75,0.6590909090909092,0.5,0.8181818181818182,0.46153846153846156,0.30151134457776363,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,imagenet_resnet50__gray3__label_thrfull__efficient_ML|LOGREG,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.7272727272727273,0.40445275316323354,1.0,0.727 (0.404–1.000),0.3812416827586481,1.0,0.727 (0.381–1.000),0.6818181818181818,0.8727272727272727,0.4013257575757579,1.0,0.727 (0.401–1.000),2000,0.2236251680809986,28,0.20049412050160176,0.21428571428571427,0.5,1.0,0.0,0.35294117647058826,0.0,0.0,development pooled OOF Youden threshold applied unchanged to holdout,0.48896646066341865,0.75,0.7196969696969697,0.6666666666666666,0.7727272727272727,0.5333333333333333,0.38604948085158797,0.43939393939393945,full-development in-sample Youden threshold applied to holdout,25.0,0.5457447126479503,0.8214285714285714,0.7651515151515151,0.6666666666666666,0.8636363636363636,0.6153846153846154,0.502518907629606,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
1_cnn_end2end,imagenet_resnet18|frozen|thrfull,False,,False,224,1,FLIPS,MIN_BBOX,,0.7272727272727273,0.4090910993450476,1.0,0.727 (0.409–1.000),0.38595072364309135,1.0,0.727 (0.386–1.000),0.6727272727272727,0.8363636363636364,0.40890151515151546,1.0,0.727 (0.409–1.000),2000,0.21330305279915376,28,0.5589246302843094,0.7857142857142857,0.7424242424242424,0.6666666666666666,0.8181818181818182,0.5714285714285714,0.4403855060505443,,development pooled OOF Youden threshold applied unchanged to holdout,,,,,,,,,,25.0,0.5655398368835449,0.8214285714285714,0.7651515151515151,0.6666666666666666,0.8636363636363636,0.6153846153846154,0.502518907629606,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,radimagenet_resnet18__gray3__label_thrfull__efficient_ML|NAIVE_BAYES,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.7272727272727273,0.4381762038235375,1.0,0.727 (0.438–1.000),0.41766207170627945,1.0,0.727 (0.418–1.000),0.6727272727272727,0.8272727272727273,0.4318181818181818,0.9772727272727272,0.727 (0.432–0.977),2000,0.20045186333381856,28,0.8821571340306127,0.8214285714285714,0.7045454545454546,0.5,0.9090909090909091,0.5454545454545454,0.4382862782019066,0.40909090909090917,development pooled OOF Youden threshold applied unchanged to holdout,0.24374116407079238,0.5357142857142857,0.5833333333333333,0.6666666666666666,0.5,0.38095238095238093,0.13712555853457373,0.16666666666666652,full-development in-sample Youden threshold applied to holdout,25.0,0.7025858349953527,0.75,0.6590909090909092,0.5,0.8181818181818182,0.46153846153846156,0.30151134457776363,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
3_efficient_ml,radimagenet_resnet50__gray3__label_thrfull__efficient_ML|LOGREG,False,,False,224,1,NOT_APPLICABLE,MIN_BBOX,,0.7272727272727273,0.4599420690124465,0.9946033855330079,0.727 (0.460–0.995),0.44201963067994804,1.0,0.727 (0.442–1.000),0.6727272727272727,0.8272727272727273,0.4393939393939394,0.962121212121212,0.727 (0.439–0.962),2000,0.23115767141535043,28,0.14812324249994013,0.21428571428571427,0.5,1.0,0.0,0.35294117647058826,0.0,0.0,development pooled OOF Youden threshold applied unchanged to holdout,0.5144543424997272,0.7142857142857143,0.696969696969697,0.6666666666666666,0.7272727272727273,0.5,0.3373495424699933,0.39393939393939403,full-development in-sample Youden threshold applied to holdout,25.0,0.5645421782318926,0.8214285714285714,0.7651515151515151,0.6666666666666666,0.8636363636363636,0.6153846153846154,0.502518907629606,top 25% risk scores in evaluated set,single-model DeLong variance; normal 95% CI,delete-one patient jackknife; normal 95% CI,stratified patient-level nonparametric bootstrap; percentile 95% CI
